instan,classes,FSize,LCoef01,LCoef02,LCoef03,LCoef12,LCoef13,LCoef23,skew0,skew1,skew2,skew3,kurtosis0,kurtosis1,kurtosis2,kurtosis3,nCEntropy,entroC,toCorr,AdaBoostM1,Bagging,BayesNet,DecisionStump,DecisionTable,IBk,J48,JRip,KStar,LibSVM,LMT,Logistic,LogitBoost,LWL,MultilayerPerceptron,NaiveBayes,NaiveBayesUpdateable,OneR,PART,RandomCommittee,RandomForest,RandomTree,REPTree,SimpleLogistic,SMO,Stacking,Vote,ZeroR,CPUtime,CPUTime,CPUPred
294,2,12.16,3.13E-16,3.94E-16,-1.07E-17,-7.43E-16,1.37E-16,-1.74E-16,0.483658995,-1.746591921,0.742631787,0.297960329,-0.855337773,2.764725989,3.793223558,6.40762059,0.28081542,0.63502641,6.077217322,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2833.35645,19.51490684,19.63255348
294,2,12.16,3.13E-16,3.94E-16,-1.07E-17,-7.43E-16,1.37E-16,-1.74E-16,0.483658995,-1.746591921,0.742631787,0.297960329,-0.855337773,2.764725989,3.793223558,6.40762059,0.28081542,0.63502641,6.077217322,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2837.81689,19.52262055,19.64355528
294,2,12.16,3.13E-16,3.94E-16,-1.07E-17,-7.43E-16,1.37E-16,-1.74E-16,0.483658995,-1.746591921,0.742631787,0.297960329,-0.855337773,2.764725989,3.793223558,6.40762059,0.28081542,0.63502641,6.077217322,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2835.12939,19.51797406,19.63692649
294,2,12.16,3.13E-16,3.94E-16,-1.07E-17,-7.43E-16,1.37E-16,-1.74E-16,0.483658995,-1.746591921,0.742631787,0.297960329,-0.855337773,2.764725989,3.793223558,6.40762059,0.28081542,0.63502641,6.077217322,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2836.58667,19.52049403,19.64052091
294,2,12.16,3.13E-16,3.94E-16,-1.07E-17,-7.43E-16,1.37E-16,-1.74E-16,0.483658995,-1.746591921,0.742631787,0.297960329,-0.855337773,2.764725989,3.793223558,6.40762059,0.28081542,0.63502641,6.077217322,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2836.63647,19.52058012,19.64064374
294,2,12.16,3.13E-16,3.94E-16,-1.07E-17,-7.43E-16,1.37E-16,-1.74E-16,0.483658995,-1.746591921,0.742631787,0.297960329,-0.855337773,2.764725989,3.793223558,6.40762059,0.28081542,0.63502641,6.077217322,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2836.53149,19.52039863,19.6403848
294,2,12.16,3.13E-16,3.94E-16,-1.07E-17,-7.43E-16,1.37E-16,-1.74E-16,0.483658995,-1.746591921,0.742631787,0.297960329,-0.855337773,2.764725989,3.793223558,6.40762059,0.28081542,0.63502641,6.077217322,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2836.68628,19.52066624,19.6407666
294,2,12.16,3.13E-16,3.94E-16,-1.07E-17,-7.43E-16,1.37E-16,-1.74E-16,0.483658995,-1.746591921,0.742631787,0.297960329,-0.855337773,2.764725989,3.793223558,6.40762059,0.28081542,0.63502641,6.077217322,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2835.52954,19.51866611,19.63791347
294,2,12.16,3.13E-16,3.94E-16,-1.07E-17,-7.43E-16,1.37E-16,-1.74E-16,0.483658995,-1.746591921,0.742631787,0.297960329,-0.855337773,2.764725989,3.793223558,6.40762059,0.28081542,0.63502641,6.077217322,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2836.22095,19.51986171,19.63961885
294,2,12.16,3.13E-16,3.94E-16,-1.07E-17,-7.43E-16,1.37E-16,-1.74E-16,0.483658995,-1.746591921,0.742631787,0.297960329,-0.855337773,2.764725989,3.793223558,6.40762059,0.28081542,0.63502641,6.077217322,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2835.47949,19.51857955,19.63779002
294,2,12.16,3.13E-16,3.94E-16,-1.07E-17,-7.43E-16,1.37E-16,-1.74E-16,0.483658995,-1.746591921,0.742631787,0.297960329,-0.855337773,2.764725989,3.793223558,6.40762059,0.28081542,0.63502641,6.077217322,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2836.38867,19.5201517,19.64003253
294,2,12.16,3.13E-16,3.94E-16,-1.07E-17,-7.43E-16,1.37E-16,-1.74E-16,0.483658995,-1.746591921,0.742631787,0.297960329,-0.855337773,2.764725989,3.793223558,6.40762059,0.28081542,0.63502641,6.077217322,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2836.58374,19.52048896,19.64051368
294,2,12.16,3.13E-16,3.94E-16,-1.07E-17,-7.43E-16,1.37E-16,-1.74E-16,0.483658995,-1.746591921,0.742631787,0.297960329,-0.855337773,2.764725989,3.793223558,6.40762059,0.28081542,0.63502641,6.077217322,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2833.2168,19.51466518,19.32425688
294,2,12.16,3.13E-16,3.94E-16,-1.07E-17,-7.43E-16,1.37E-16,-1.74E-16,0.483658995,-1.746591921,0.742631787,0.297960329,-0.855337773,2.764725989,3.793223558,6.40762059,0.28081542,0.63502641,6.077217322,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2836.39233,19.52015803,19.64004156
294,2,12.16,3.13E-16,3.94E-16,-1.07E-17,-7.43E-16,1.37E-16,-1.74E-16,0.483658995,-1.746591921,0.742631787,0.297960329,-0.855337773,2.764725989,3.793223558,6.40762059,0.28081542,0.63502641,6.077217322,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2835.08252,19.51789299,19.63681088
294,2,12.16,3.13E-16,3.94E-16,-1.07E-17,-7.43E-16,1.37E-16,-1.74E-16,0.483658995,-1.746591921,0.742631787,0.297960329,-0.855337773,2.764725989,3.793223558,6.40762059,0.28081542,0.63502641,6.077217322,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2836.45532,19.52026693,19.64019693
294,2,12.16,3.13E-16,3.94E-16,-1.07E-17,-7.43E-16,1.37E-16,-1.74E-16,0.483658995,-1.746591921,0.742631787,0.297960329,-0.855337773,2.764725989,3.793223558,6.40762059,0.28081542,0.63502641,6.077217322,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2836.53857,19.52041087,19.64040227
270,2,11.296,-2.01E-16,-1.91E-16,-5.52E-17,-5.59E-17,-9.34E-17,-7.48E-16,-0.297334185,0.423310082,0.724110791,-0.061067597,-0.779122412,-0.035024154,0.528729569,0.737686378,0.2950622,0.685113211,5.735619482,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2865.87036,19.57091404,19.70045647
270,2,11.296,-2.01E-16,-1.91E-16,-5.52E-17,-5.59E-17,-9.34E-17,-7.48E-16,-0.297334185,0.423310082,0.724110791,-0.061067597,-0.779122412,-0.035024154,0.528729569,0.737686378,0.2950622,0.685113211,5.735619482,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2862.69165,19.565461,19.40615483
270,2,11.296,-2.01E-16,-1.91E-16,-5.52E-17,-5.59E-17,-9.34E-17,-7.48E-16,-0.297334185,0.423310082,0.724110791,-0.061067597,-0.779122412,-0.035024154,0.528729569,0.737686378,0.2950622,0.685113211,5.735619482,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2865.71436,19.57064653,19.70006674
270,2,11.296,-2.01E-16,-1.91E-16,-5.52E-17,-5.59E-17,-9.34E-17,-7.48E-16,-0.297334185,0.423310082,0.724110791,-0.061067597,-0.779122412,-0.035024154,0.528729569,0.737686378,0.2950622,0.685113211,5.735619482,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2865.75513,19.57071645,19.7001686
270,2,11.296,-2.01E-16,-1.91E-16,-5.52E-17,-5.59E-17,-9.34E-17,-7.48E-16,-0.297334185,0.423310082,0.724110791,-0.061067597,-0.779122412,-0.035024154,0.528729569,0.737686378,0.2950622,0.685113211,5.735619482,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2865.85034,19.57087971,19.70040645
270,2,11.296,-2.01E-16,-1.91E-16,-5.52E-17,-5.59E-17,-9.34E-17,-7.48E-16,-0.297334185,0.423310082,0.724110791,-0.061067597,-0.779122412,-0.035024154,0.528729569,0.737686378,0.2950622,0.685113211,5.735619482,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2864.44922,19.56847669,19.69690613
270,2,11.296,-2.01E-16,-1.91E-16,-5.52E-17,-5.59E-17,-9.34E-17,-7.48E-16,-0.297334185,0.423310082,0.724110791,-0.061067597,-0.779122412,-0.035024154,0.528729569,0.737686378,0.2950622,0.685113211,5.735619482,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2865.85205,19.57088264,19.70041073
270,2,11.296,-2.01E-16,-1.91E-16,-5.52E-17,-5.59E-17,-9.34E-17,-7.48E-16,-0.297334185,0.423310082,0.724110791,-0.061067597,-0.779122412,-0.035024154,0.528729569,0.737686378,0.2950622,0.685113211,5.735619482,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2865.80347,19.57079934,19.70028936
270,2,11.296,-2.01E-16,-1.91E-16,-5.52E-17,-5.59E-17,-9.34E-17,-7.48E-16,-0.297334185,0.423310082,0.724110791,-0.061067597,-0.779122412,-0.035024154,0.528729569,0.737686378,0.2950622,0.685113211,5.735619482,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2865.7522,19.57071142,19.70016128
270,2,11.296,-2.01E-16,-1.91E-16,-5.52E-17,-5.59E-17,-9.34E-17,-7.48E-16,-0.297334185,0.423310082,0.724110791,-0.061067597,-0.779122412,-0.035024154,0.528729569,0.737686378,0.2950622,0.685113211,5.735619482,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2865.96436,19.57107522,19.7006913
270,2,11.296,-2.01E-16,-1.91E-16,-5.52E-17,-5.59E-17,-9.34E-17,-7.48E-16,-0.297334185,0.423310082,0.724110791,-0.061067597,-0.779122412,-0.035024154,0.528729569,0.737686378,0.2950622,0.685113211,5.735619482,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2866.51001,19.57201076,19.70205446
270,2,11.296,-2.01E-16,-1.91E-16,-5.52E-17,-5.59E-17,-9.34E-17,-7.48E-16,-0.297334185,0.423310082,0.724110791,-0.061067597,-0.779122412,-0.035024154,0.528729569,0.737686378,0.2950622,0.685113211,5.735619482,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2865.42603,19.57015208,19.69934643
270,2,11.296,-2.01E-16,-1.91E-16,-5.52E-17,-5.59E-17,-9.34E-17,-7.48E-16,-0.297334185,0.423310082,0.724110791,-0.061067597,-0.779122412,-0.035024154,0.528729569,0.737686378,0.2950622,0.685113211,5.735619482,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2867.04688,19.57293111,19.70339569
270,2,11.296,-2.01E-16,-1.91E-16,-5.52E-17,-5.59E-17,-9.34E-17,-7.48E-16,-0.297334185,0.423310082,0.724110791,-0.061067597,-0.779122412,-0.035024154,0.528729569,0.737686378,0.2950622,0.685113211,5.735619482,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2865.70679,19.57063355,19.70004783
270,2,11.296,-2.01E-16,-1.91E-16,-5.52E-17,-5.59E-17,-9.34E-17,-7.48E-16,-0.297334185,0.423310082,0.724110791,-0.061067597,-0.779122412,-0.035024154,0.528729569,0.737686378,0.2950622,0.685113211,5.735619482,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2865.57251,19.57040328,19.69971237
270,2,11.296,-2.01E-16,-1.91E-16,-5.52E-17,-5.59E-17,-9.34E-17,-7.48E-16,-0.297334185,0.423310082,0.724110791,-0.061067597,-0.779122412,-0.035024154,0.528729569,0.737686378,0.2950622,0.685113211,5.735619482,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2865.84595,19.57087218,19.70039549
270,2,11.296,-2.01E-16,-1.91E-16,-5.52E-17,-5.59E-17,-9.34E-17,-7.48E-16,-0.297334185,0.423310082,0.724110791,-0.061067597,-0.779122412,-0.035024154,0.528729569,0.737686378,0.2950622,0.685113211,5.735619482,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2862.80762,19.56566003,19.69280503
270,2,11.296,-2.01E-16,-1.91E-16,-5.52E-17,-5.59E-17,-9.34E-17,-7.48E-16,-0.297334185,0.423310082,0.724110791,-0.061067597,-0.779122412,-0.035024154,0.528729569,0.737686378,0.2950622,0.685113211,5.735619482,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2864.40625,19.56840298,19.69679878
270,2,11.296,-2.01E-16,-1.91E-16,-5.52E-17,-5.59E-17,-9.34E-17,-7.48E-16,-0.297334185,0.423310082,0.724110791,-0.061067597,-0.779122412,-0.035024154,0.528729569,0.737686378,0.2950622,0.685113211,5.735619482,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2865.58081,19.57041752,19.69973311
270,2,11.296,-2.01E-16,-1.91E-16,-5.52E-17,-5.59E-17,-9.34E-17,-7.48E-16,-0.297334185,0.423310082,0.724110791,-0.061067597,-0.779122412,-0.035024154,0.528729569,0.737686378,0.2950622,0.685113211,5.735619482,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2865.5769,19.57041081,19.69972334
270,2,11.296,-2.01E-16,-1.91E-16,-5.52E-17,-5.59E-17,-9.34E-17,-7.48E-16,-0.297334185,0.423310082,0.724110791,-0.061067597,-0.779122412,-0.035024154,0.528729569,0.737686378,0.2950622,0.685113211,5.735619482,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2864.83569,19.5691396,19.69787162
270,2,11.296,-2.01E-16,-1.91E-16,-5.52E-17,-5.59E-17,-9.34E-17,-7.48E-16,-0.297334185,0.423310082,0.724110791,-0.061067597,-0.779122412,-0.035024154,0.528729569,0.737686378,0.2950622,0.685113211,5.735619482,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2865.95459,19.57105847,19.7006669
270,2,11.296,-2.01E-16,-1.91E-16,-5.52E-17,-5.59E-17,-9.34E-17,-7.48E-16,-0.297334185,0.423310082,0.724110791,-0.061067597,-0.779122412,-0.035024154,0.528729569,0.737686378,0.2950622,0.685113211,5.735619482,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2864.8186,19.56911029,19.69782893
270,2,11.296,-2.01E-16,-1.91E-16,-5.52E-17,-5.59E-17,-9.34E-17,-7.48E-16,-0.297334185,0.423310082,0.724110791,-0.061067597,-0.779122412,-0.035024154,0.528729569,0.737686378,0.2950622,0.685113211,5.735619482,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2865.56128,19.57038403,19.69968432
270,2,11.296,-2.01E-16,-1.91E-16,-5.52E-17,-5.59E-17,-9.34E-17,-7.48E-16,-0.297334185,0.423310082,0.724110791,-0.061067597,-0.779122412,-0.035024154,0.528729569,0.737686378,0.2950622,0.685113211,5.735619482,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2867.03198,19.57290557,19.70335847
270,2,11.296,-2.01E-16,-1.91E-16,-5.52E-17,-5.59E-17,-9.34E-17,-7.48E-16,-0.297334185,0.423310082,0.724110791,-0.061067597,-0.779122412,-0.035024154,0.528729569,0.737686378,0.2950622,0.685113211,5.735619482,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2867.03979,19.57291896,19.70337798
270,2,11.296,-2.01E-16,-1.91E-16,-5.52E-17,-5.59E-17,-9.34E-17,-7.48E-16,-0.297334185,0.423310082,0.724110791,-0.061067597,-0.779122412,-0.035024154,0.528729569,0.737686378,0.2950622,0.685113211,5.735619482,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2865.62598,19.57049498,19.69984595
270,2,11.296,-2.01E-16,-1.91E-16,-5.52E-17,-5.59E-17,-9.34E-17,-7.48E-16,-0.297334185,0.423310082,0.724110791,-0.061067597,-0.779122412,-0.035024154,0.528729569,0.737686378,0.2950622,0.685113211,5.735619482,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2864.77197,19.56903031,19.69771243
155,2,7.16,-1.35E-14,4.30E-16,1.53E-16,4.42E-17,9.85E-16,-3.39E-17,0.522025897,0.49443027,-0.038808879,-0.087112394,-0.615078026,-0.444446659,0.17575981,-0.264603372,0.217926263,0.506009112,5.105785186,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2929.24268,19.6786316,19.80724389
155,2,7.16,-1.35E-14,4.30E-16,1.53E-16,4.42E-17,9.85E-16,-3.39E-17,0.522025897,0.49443027,-0.038808879,-0.087112394,-0.615078026,-0.444446659,0.17575981,-0.264603372,0.217926263,0.506009112,5.105785186,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2927.66284,19.67596902,19.56427999
155,2,7.16,-1.35E-14,4.30E-16,1.53E-16,4.42E-17,9.85E-16,-3.39E-17,0.522025897,0.49443027,-0.038808879,-0.087112394,-0.615078026,-0.444446659,0.17575981,-0.264603372,0.217926263,0.506009112,5.105785186,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2929.21826,19.67859046,19.80717901
155,2,7.16,-1.35E-14,4.30E-16,1.53E-16,4.42E-17,9.85E-16,-3.39E-17,0.522025897,0.49443027,-0.038808879,-0.087112394,-0.615078026,-0.444446659,0.17575981,-0.264603372,0.217926263,0.506009112,5.105785186,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2929.21436,19.67858389,19.80716864
155,2,7.16,-1.35E-14,4.30E-16,1.53E-16,4.42E-17,9.85E-16,-3.39E-17,0.522025897,0.49443027,-0.038808879,-0.087112394,-0.615078026,-0.444446659,0.17575981,-0.264603372,0.217926263,0.506009112,5.105785186,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2929.34985,19.67881218,19.80752866
155,2,7.16,-1.35E-14,4.30E-16,1.53E-16,4.42E-17,9.85E-16,-3.39E-17,0.522025897,0.49443027,-0.038808879,-0.087112394,-0.615078026,-0.444446659,0.17575981,-0.264603372,0.217926263,0.506009112,5.105785186,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2929.30127,19.67873033,19.80739957
155,2,7.16,-1.35E-14,4.30E-16,1.53E-16,4.42E-17,9.85E-16,-3.39E-17,0.522025897,0.49443027,-0.038808879,-0.087112394,-0.615078026,-0.444446659,0.17575981,-0.264603372,0.217926263,0.506009112,5.105785186,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2929.29883,19.67872622,19.80739309
155,2,7.16,-1.35E-14,4.30E-16,1.53E-16,4.42E-17,9.85E-16,-3.39E-17,0.522025897,0.49443027,-0.038808879,-0.087112394,-0.615078026,-0.444446659,0.17575981,-0.264603372,0.217926263,0.506009112,5.105785186,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2928.65869,19.67764751,19.80569217
155,2,7.16,-1.35E-14,4.30E-16,1.53E-16,4.42E-17,9.85E-16,-3.39E-17,0.522025897,0.49443027,-0.038808879,-0.087112394,-0.615078026,-0.444446659,0.17575981,-0.264603372,0.217926263,0.506009112,5.105785186,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2929.30249,19.67873238,19.80740281
155,2,7.16,-1.35E-14,4.30E-16,1.53E-16,4.42E-17,9.85E-16,-3.39E-17,0.522025897,0.49443027,-0.038808879,-0.087112394,-0.615078026,-0.444446659,0.17575981,-0.264603372,0.217926263,0.506009112,5.105785186,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2929.30811,19.67874185,19.80741775
155,2,7.16,-1.35E-14,4.30E-16,1.53E-16,4.42E-17,9.85E-16,-3.39E-17,0.522025897,0.49443027,-0.038808879,-0.087112394,-0.615078026,-0.444446659,0.17575981,-0.264603372,0.217926263,0.506009112,5.105785186,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2929.26782,19.67867396,19.80731069
155,2,7.16,-1.35E-14,4.30E-16,1.53E-16,4.42E-17,9.85E-16,-3.39E-17,0.522025897,0.49443027,-0.038808879,-0.087112394,-0.615078026,-0.444446659,0.17575981,-0.264603372,0.217926263,0.506009112,5.105785186,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2929.17529,19.67851805,19.80706483
155,2,7.16,-1.35E-14,4.30E-16,1.53E-16,4.42E-17,9.85E-16,-3.39E-17,0.522025897,0.49443027,-0.038808879,-0.087112394,-0.615078026,-0.444446659,0.17575981,-0.264603372,0.217926263,0.506009112,5.105785186,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2927.71167,19.67605134,19.80317584
155,2,7.16,-1.35E-14,4.30E-16,1.53E-16,4.42E-17,9.85E-16,-3.39E-17,0.522025897,0.49443027,-0.038808879,-0.087112394,-0.615078026,-0.444446659,0.17575981,-0.264603372,0.217926263,0.506009112,5.105785186,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2929.9436,19.67981253,19.80910631
155,2,7.16,-1.35E-14,4.30E-16,1.53E-16,4.42E-17,9.85E-16,-3.39E-17,0.522025897,0.49443027,-0.038808879,-0.087112394,-0.615078026,-0.444446659,0.17575981,-0.264603372,0.217926263,0.506009112,5.105785186,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2928.87549,19.67801286,19.80626823
155,2,7.16,-1.35E-14,4.30E-16,1.53E-16,4.42E-17,9.85E-16,-3.39E-17,0.522025897,0.49443027,-0.038808879,-0.087112394,-0.615078026,-0.444446659,0.17575981,-0.264603372,0.217926263,0.506009112,5.105785186,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2929.24414,19.67863406,19.80724777
155,2,7.16,-1.35E-14,4.30E-16,1.53E-16,4.42E-17,9.85E-16,-3.39E-17,0.522025897,0.49443027,-0.038808879,-0.087112394,-0.615078026,-0.444446659,0.17575981,-0.264603372,0.217926263,0.506009112,5.105785186,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2928.92017,19.67808816,19.80638695
155,2,7.16,-1.35E-14,4.30E-16,1.53E-16,4.42E-17,9.85E-16,-3.39E-17,0.522025897,0.49443027,-0.038808879,-0.087112394,-0.615078026,-0.444446659,0.17575981,-0.264603372,0.217926263,0.506009112,5.105785186,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2929.09668,19.67838559,19.80685596
155,2,7.16,-1.35E-14,4.30E-16,1.53E-16,4.42E-17,9.85E-16,-3.39E-17,0.522025897,0.49443027,-0.038808879,-0.087112394,-0.615078026,-0.444446659,0.17575981,-0.264603372,0.217926263,0.506009112,5.105785186,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2929.13623,19.67845223,19.80696104
155,2,7.16,-1.35E-14,4.30E-16,1.53E-16,4.42E-17,9.85E-16,-3.39E-17,0.522025897,0.49443027,-0.038808879,-0.087112394,-0.615078026,-0.444446659,0.17575981,-0.264603372,0.217926263,0.506009112,5.105785186,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2928.90454,19.67806182,19.80634542
155,2,7.16,-1.35E-14,4.30E-16,1.53E-16,4.42E-17,9.85E-16,-3.39E-17,0.522025897,0.49443027,-0.038808879,-0.087112394,-0.615078026,-0.444446659,0.17575981,-0.264603372,0.217926263,0.506009112,5.105785186,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2929.14624,19.6784691,19.80698764
155,2,7.16,-1.35E-14,4.30E-16,1.53E-16,4.42E-17,9.85E-16,-3.39E-17,0.522025897,0.49443027,-0.038808879,-0.087112394,-0.615078026,-0.444446659,0.17575981,-0.264603372,0.217926263,0.506009112,5.105785186,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2929.92749,19.67978539,19.8090635
155,2,7.16,-1.35E-14,4.30E-16,1.53E-16,4.42E-17,9.85E-16,-3.39E-17,0.522025897,0.49443027,-0.038808879,-0.087112394,-0.615078026,-0.444446659,0.17575981,-0.264603372,0.217926263,0.506009112,5.105785186,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2929.34521,19.67880436,19.80751633
155,2,7.16,-1.35E-14,4.30E-16,1.53E-16,4.42E-17,9.85E-16,-3.39E-17,0.522025897,0.49443027,-0.038808879,-0.087112394,-0.615078026,-0.444446659,0.17575981,-0.264603372,0.217926263,0.506009112,5.105785186,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2929.64551,19.67931033,19.80831425
