"observed","predPCR","predPLS","Elastic","predRidge","predLasso","predSVM","predMars","predKNN"
36.1692777718544,18.6969634589389,28.0100282002095,27.2754760738295,28.481974663671,27.9518284150161,32.401609002286,33.9231759772219,18.0400690987299
36.1694902339561,18.6969634214528,28.3321544186759,27.2754760738295,28.586064518044,27.9518284150161,32.3829656982685,33.9231759772219,14.8302395168077
36.1686378070491,18.6969634675987,28.1376291038313,27.2754760738295,28.5115980413147,27.9518284150161,32.9725110831043,33.9231759772219,16.4028310963281
36.1684780212273,18.6969634412229,28.0234838451135,27.2754760738295,28.2672417349599,27.9518284150161,31.8871615063705,33.9231759772219,16.4576260919402
36.1694961820312,18.6969634241103,28.1951733406494,27.2754760738295,28.4713575740274,27.9518284150161,31.8620741648749,33.9231759772219,14.8302756030951
19.6130712828143,18.7068752865384,21.1447745340845,20.4131036061991,20.2812998073276,20.3678191811854,21.2173294862714,19.724015054929,19.5994589888808
19.6097591812955,18.706875247108,21.0691925423867,20.4131036061991,20.3071685450801,20.3678191811854,20.65685213868,19.724015054929,19.5994589888808
19.5976000417091,18.7068752350051,20.5285181329586,20.4131036061991,19.7300848997319,20.0430177364843,18.080964047999,18.829573624217,19.5994589888808
19.6093007231018,18.7068752819366,20.8840474019467,20.4131036061991,20.3177856347237,20.3678191811854,19.9183090317835,19.724015054929,19.5994589888808
19.5994791983144,18.7068752394603,20.9564537125755,20.4131036061991,20.0255030419833,20.3678191811854,19.7161703370344,19.724015054929,19.5994589888808
19.5992833597904,18.7068752353681,20.8265682781354,20.4131036061991,20.0788506468919,20.3678191811854,17.6549368034043,19.724015054929,19.5994589888808
19.6070866414961,18.7068752642206,20.8975030468507,20.4131036061991,20.1030527060126,20.3678191811854,19.0868635564924,19.724015054929,19.5994589888808
19.6091438801273,18.7068752889546,21.5088622752493,20.4131036061991,20.6607944135736,20.3678191811854,20.0084930296636,19.724015054929,19.5994589888808
19.6309460141937,18.714492655233,17.8750025885252,18.1029560246125,17.8620559526985,18.2276931857408,17.4888747708716,20.0935795999803,18.0167839262611
19.6284767797625,18.7144926507779,17.4470670089082,18.1029560246125,17.5666378104471,17.9028917410396,17.8445548356665,19.1991381692683,17.7060721849919
19.6524828610275,18.7144927059497,18.2628177158804,18.1029560246125,18.2819792320073,18.2276931857408,18.1224667782161,20.0935795999803,17.7203763004796
19.6525712580036,18.714492662119,17.6744380483231,18.1029560246125,17.8467941877585,18.2276931857408,18.0470648008925,20.0935795999803,18.0312465913617
19.6518668559323,18.7144926486101,18.5074863406458,18.1029560246125,18.6023618281477,18.2660274271814,18.0869682803095,20.0935795999803,19.5692280092844
19.6161833906349,18.7144926573749,16.2234911726591,17.5605773030217,16.6878866856503,17.0607622384663,17.8222927513857,18.7477870440465,17.6961392726442
19.6525026760036,18.7144926628807,17.9877414183363,18.1029560246125,18.1437214557953,18.2276931857408,18.1624222814558,20.0935795999803,17.7203802590225
19.6507417202842,18.7144926582111,18.0060767600607,18.1029560246125,18.2807451195533,18.2276931857408,18.0896846879449,20.0935795999803,17.7187982937772
19.6614777908303,18.7144927139698,18.6012346080671,18.1029560246125,18.8001665278512,18.4457697293398,18.2583033352675,20.0935795999803,17.7281163808261
19.661531826456,18.7144926597702,17.892541449073,18.1029560246125,18.103149705533,18.2276931857408,18.0855985789189,20.0935795999803,17.7281596751403
19.6511024583114,18.7144927062219,18.481473218491,18.1029560246125,18.522187534945,18.2276931857408,17.991146037684,20.0935795999803,17.7190823350228
19.6507231183373,18.7144927063691,17.9301971815181,18.1029560246125,18.1839619230826,18.2276931857408,18.2543952688111,20.0935795999803,19.2575572491744
19.5292043822255,18.7120136965183,17.3341904200088,17.9287442907624,17.4864416649442,17.744525334434,18.7941118076938,18.263191126235,17.7060721849919
19.5306212631236,18.7120137009735,17.7621259996258,17.9287442907624,17.7818598071956,18.0693267791351,18.4916243543489,19.1576325569471,17.6729232764985
19.522675406781,18.7120137031154,16.1106145837597,17.3863655691716,16.6076905401474,16.9023958318607,18.9302411904979,17.8118400010133,17.6961392726442
19.5375210291811,18.7120137616938,18.5292935319418,17.9287442907624,18.669303475869,18.2270863001993,19.1628748073647,19.1576325569471,19.317307639632
19.5393054677181,18.7120137480516,17.9504468211347,17.9287442907624,18.0376565725399,18.0693267791351,18.750599947127,19.1576325569471,18.9423674430297
19.5370420094821,18.7120137078595,17.5615614594237,17.9287442907624,17.7665980422556,18.0693267791351,18.7291018679478,19.1576325569471,17.6799082877172
19.5369973866589,18.7120137086212,17.8748648294369,17.9287442907624,18.0635253102924,18.0693267791351,18.8940886001911,19.1576325569471,18.939903732722
19.5359697649643,18.7120137252361,18.4207061070213,17.9287442907624,18.6019435315565,18.1460329177787,19.1923271578241,19.1576325569471,19.6105347669162
19.542167060104,18.7120137055107,17.7796648601736,17.9287442907624,18.0229535600301,18.0693267791351,18.7902258698814,19.1576325569471,17.7281596751403
19.5366374610311,18.7120137434498,17.6897196889969,17.9287442907624,18.074142399936,18.0693267791351,19.0496290301481,19.1576325569471,18.9395188959138
19.5591819130833,18.7160420692217,18.088694647924,18.1180137152792,18.07533115724,18.0324839478952,19.380421262571,19.73169853167,19.3019141913093
19.564316583476,18.716042065311,17.6705448394671,18.1180137152792,17.6709963403378,18.0324839478952,19.1654410484944,19.73169853167,17.6836661849119
19.5654170116168,18.716042019306,17.9979267987995,18.1180137152792,18.0367124521449,18.0324839478952,19.0749044735225,19.73169853167,16.1017559684258
19.5600966310858,18.7160420258806,17.5949628477693,18.1180137152792,17.6968650780903,18.0324839478952,18.2362620181519,19.73169853167,17.6726825839612
19.558544345491,18.7160420429931,17.4232733522333,18.1180137152792,17.4927492390228,18.0324839478952,17.7940121984832,19.73169853167,16.089517982021
19.5556165329704,18.7160420141407,17.352338583518,18.1180137152792,17.4685471799021,18.0324839478952,18.4491263486142,19.73169853167,17.6547971854018
19.5565128932368,18.7160420686471,17.4981632558401,18.1180137152792,17.6383936794237,18.0324839478952,18.1896041114233,19.73169853167,16.087480235195
19.5593144557414,18.7160420574382,18.0514354759607,18.1180137152792,17.9043730133003,18.0324839478952,19.5812633428761,19.73169853167,14.4973859735508
19.5600836277112,18.7160420232231,17.7319439257957,18.1180137152792,17.8115720221069,18.0324839478952,18.9724242493142,19.73169853167,14.8302395168077
19.5603168082191,18.7160420789532,18.2493915502742,18.1180137152792,18.3026432436669,18.1902434689594,19.058684272022,19.73169853167,17.6734238260742
18.9790860739204,18.7137767849261,18.6360002117729,18.2874021355409,18.9491090714103,18.522390605577,19.6348197656696,18.9471259469902,19.2863269529947
18.9669177820073,18.7137767606635,17.9774201043774,18.2874021355409,18.1290253470493,18.4456844669335,18.5439047715837,18.9471259469902,17.6815128523153
18.9770772067735,18.7137767854238,17.9184694386526,18.2874021355409,18.2065750110787,18.4456844669335,19.4629135843276,18.9471259469902,19.591408976013
18.9805664380962,18.7137767675496,17.7768555641754,18.2874021355409,18.1137635821094,18.4456844669335,19.1930789726016,18.9471259469902,17.6917932022213
18.9649617335739,18.7137768094788,18.0317387831869,18.2874021355409,18.4196792858287,18.4456844669335,19.3915949444817,18.9471259469902,19.578989751237
18.9878641918668,18.7137767617367,18.4931228852188,18.2874021355409,18.7505382242008,18.4456844669335,19.6541443085009,18.9471259469902,19.6017490959334
18.9799965827467,18.7137767540406,18.609903856498,18.2874021355409,18.8693312224986,18.4840187083741,19.4210249687463,18.9471259469902,19.2296846273745
18.9666907171062,18.7137767565714,17.8475346699373,18.2874021355409,18.182372951958,18.4456844669335,19.0766638061803,18.9471259469902,19.5805361550559
19.6759513247934,18.7240227020813,21.0097525020369,20.3053080081767,21.326833668541,20.7501930191243,20.2914527277489,19.8359174704072,17.0247669401123
19.6683044947635,18.7240226392523,20.1536350480549,20.3053080081767,20.4420706982969,20.5321164755253,20.2938989657724,19.8359174704072,16.9939535950161
19.6699768173527,18.7240226676071,20.9421005898905,20.3053080081767,21.2088068177492,20.6088226141689,20.0778849984589,19.8359174704072,17.0092891269889
19.6670916692159,18.7240226921597,20.3378391613045,20.3053080081767,20.6793770321676,20.5321164755253,19.6834430569419,19.8359174704072,15.4220329649989
19.6706651500499,18.7240226483347,20.5332403903326,20.3053080081767,20.7850955405017,20.5321164755253,19.3132284330646,19.8359174704072,14.8302395168077
19.6700089612773,18.7240226944806,20.3387150754879,20.3053080081767,20.7106290637724,20.5321164755253,19.2491413114654,19.8359174704072,16.626686722017
19.6706738051808,18.7240226509922,20.3962593123061,20.3053080081767,20.6703885964851,20.5321164755253,19.3233162612252,19.8359174704072,14.8302756030951
19.6708776949571,18.7240227040648,21.050688014811,20.3053080081767,21.2761667620617,20.6898759965895,19.6833269561196,19.8359174704072,14.8314586273146
18.9424989046025,18.715278271032,18.1869094108704,17.7642433598438,18.1352794016667,17.9313926252809,18.334223375117,18.8903818531118,18.5889506843824
18.9428578323381,18.7152782859748,18.0975407614774,17.7642433598438,17.8043691156125,17.8546864866373,18.3618339923424,18.8903818531118,18.2533481340119
18.9429363021203,18.7152782892458,17.4559229928461,17.7642433598438,17.6074782700461,17.8546864866373,18.2929325362498,18.8903818531118,19.2504274265748
18.9431341075904,18.7152782544172,17.641068133286,17.7642433598438,17.5968611804025,17.8546864866373,18.1753683085784,18.8903818531118,19.2351026653119
18.9434632744179,18.7152783074897,18.2954968357909,17.7642433598438,18.2026393459792,18.0124460077015,18.1572536831629,18.8903818531118,18.2811633047285
18.9425225839977,18.7152782497475,17.6594034750104,17.7642433598438,17.7338848441605,17.8546864866373,18.0810901142336,18.8903818531118,18.280660706113
18.9505308870204,18.7152782478426,18.0440320843163,17.7642433598438,17.9367085544572,17.8546864866373,18.0824670771056,18.8903818531118,18.9288529872015
19.5772166902241,18.7112647850086,21.3639294198589,20.8360940775695,20.9710221423973,21.1838776197031,20.9579109385272,19.810308086445,19.2400746003807
19.581390220674,18.7112647895459,21.3814682804067,20.8360940775695,21.2121158952318,21.1838776197031,19.7541196485099,19.810308086445,19.7955466889994
19.5787475502084,18.7112648092712,22.0225095272544,20.8360940775695,21.7911058667582,21.2605837583467,19.7549320938358,19.810308086445,19.7929797669894
19.5772200305106,18.7112648354229,21.3798686577408,20.8360940775695,21.1942162468275,21.1838776197031,19.7592310176889,19.810308086445,19.5765108613413
19.5813626263178,18.7112647860818,21.8796322007003,20.8360940775695,21.5925350195487,21.1838776197031,19.7506158135137,19.810308086445,19.2465639560851
19.5792270944004,18.7112647926564,21.47666824967,20.8360940775695,21.2526876454941,21.1838776197031,19.3001832455023,19.810308086445,19.5792091151248
19.5813781010837,18.7112648437455,22.0901614394008,20.8360940775695,21.90913271755,21.4019541633021,19.6817036163051,19.810308086445,19.5816846488142
19.5787630144357,18.7112648361447,21.4191240128518,20.8360940775695,21.2929281127815,21.1838776197031,19.6007903136246,19.810308086445,19.5786702845055
19.5206759353952,18.7062016928354,18.2238507715438,18.3208971471849,18.505597296649,18.5996269790304,19.637673166371,19.8049829902378,19.2351026653119
19.5216643615163,18.7062017322658,18.2994327632416,18.3208971471849,18.4797285588965,18.5996269790304,19.609601031879,19.8049829902378,18.2548779341363
19.5201196271167,18.7062017094502,18.7696920491282,18.3208971471849,19.0440155179131,18.676333117674,20.113535876568,19.8049829902378,18.5889506843824
19.5186542980297,18.7062017356019,18.1270511796146,18.3208971471849,18.4471258979824,18.5996269790304,19.7434484310761,19.8049829902378,18.2513835041701
19.5179740557453,18.7062017340029,18.1654306205422,18.3208971471849,18.5145857323316,18.5996269790304,19.7926543488499,19.8049829902378,18.9462755999912
19.5204940260513,18.7062016785647,18.7435956938534,18.3208971471849,18.9642376690014,18.6379612204711,19.9312205690616,19.8049829902378,18.253443984506
19.5206662366964,18.7062016901779,18.3608318495703,18.3208971471849,18.6203042406657,18.5996269790304,19.863672688805,19.8049829902378,18.9486024638102
19.5186661097671,18.7062016851877,18.1111119417327,18.3208971471849,18.2239317935522,18.5996269790304,19.0739655862387,19.8049829902378,18.918401347048
19.5185795532431,18.7062016810955,17.9812265072926,18.3208971471849,18.2772793984608,18.5996269790304,19.353400697605,19.8049829902378,18.2734741314173
19.570879707296,18.7121786713528,19.0684912106248,18.6930222073556,19.1851682836846,18.9793500226197,19.6292989405216,20.4020136508885,18.2810413592553
19.5707114208274,18.7121786631124,18.6082697726407,18.6930222073556,19.0575275971162,18.9793500226197,19.8004696320969,20.4020136508885,19.2431801349835
19.5701520846901,18.7121786453964,18.6217254175447,18.6930222073556,18.8427946684052,18.9793500226197,19.8044380002203,20.4020136508885,18.2527254663451
19.5684029753362,18.7121786161809,18.2527405036526,18.6930222073556,18.4698268621244,18.6545485779186,19.9909217039763,19.5075722201764,18.2792639558826
19.5691396042496,18.7121786206361,18.6806760832695,18.6930222073556,18.7652450043758,18.9793500226197,19.7143218737092,20.4020136508885,18.9247405573678
19.5729055735178,18.7121786217093,19.1963788641109,18.6930222073556,19.3867578815273,18.9793500226197,19.945524410626,20.4020136508885,18.9288529872015
19.6786316039856,18.7135517919231,21.7736615557703,21.27481018947,21.3122174134688,21.3646993192301,18.5064780264873,20.0993619189451,19.5831931595326
19.6759690247855,18.7135517515886,20.1945564505331,20.7324314678791,19.8457655536802,20.1977683719556,17.8177315480902,18.7535693630112,19.2253104737288
19.6787262150979,18.713551754437,22.0957877742366,21.27481018947,21.4163072678419,21.3646993192301,18.4684351002075,20.0993619189451,19.233235717207
19.6787323820408,18.7135517570945,21.9588066962102,21.27481018947,21.3016003238252,21.3646993192301,18.153108756588,20.0993619189451,19.2374024539816
19.6785180518857,18.7135518004356,22.452538496365,21.27481018947,21.6800664029749,21.3646993192301,19.7002829514374,20.0993619189451,19.5829788375916
19.6786340640614,18.7135517428238,22.4785516185197,21.27481018947,21.7602406961776,21.4030335606708,18.3800398029796,20.0993619189451,19.233023449823
19.6780618172697,18.713551799861,21.862007104281,21.27481018947,21.2431289251586,21.3646993192301,18.6463069701215,20.0993619189451,19.2337254818576
19.6784691020126,18.7135517542641,22.0025634599895,21.27481018947,21.523203530683,21.3646993192301,18.8134089084885,20.0993619189451,19.5828660301959
19.6797853898191,18.7135517505199,22.3617706472405,21.27481018947,21.6414476978798,21.3646993192301,18.8075060202254,20.0993619189451,19.2405472235525
19.6793103286561,18.7135517965249,22.034388687908,21.27481018947,21.2757315860727,21.3646993192301,19.3472274274072,20.0993619189451,19.5849300589779
19.6784649905426,18.7135517524248,21.9771420379346,21.27481018947,21.4386239875832,21.3646993192301,18.3866702726869,20.0993619189451,19.5828582953834
18.8868170389341,18.7113372465276,23.5185841144357,22.3783892245611,22.9360984037015,22.6377086090664,19.726247093414,19.4653708359609,19.5831050075496
18.8863488103693,18.7113372018506,23.1226711453525,22.3783892245611,22.8040757420657,22.6377086090664,19.1735489715465,19.4653708359609,19.5828660301959
18.8865625501573,18.7113372480221,23.5726461817279,22.3783892245611,22.9609386143577,22.6377086090664,20.0564581473231,19.4653708359609,19.5829788375916
18.8876156439898,18.7113372577535,23.733343084078,22.3783892245611,23.1882507007846,22.7954681301306,19.921386311299,19.4653708359609,19.5835868993852
18.8863347374103,18.7113372000113,23.0972497232976,22.3783892245611,22.7194961989659,22.6377086090664,19.4444491587899,19.4653708359609,19.5828582953834
18.8872927556525,18.7113372039192,22.76561101156,22.3783892245611,22.2855452671712,22.6377086090664,19.5415859080409,19.4653708359609,19.5833990875865
18.8869637451731,18.7113372395095,22.8937692411332,22.3783892245611,22.5930896248515,22.6377086090664,18.9755119615575,19.4653708359609,19.5831931595326
18.8868400184142,18.7113372362386,23.5353870097645,22.3783892245611,22.7899804704179,22.6377086090664,19.9551057284428,19.4653708359609,19.6287975697153
18.8888128715897,18.7113372441113,23.1544963732709,22.3783892245611,22.5566037974554,22.6377086090664,19.5843379892955,19.4653708359609,19.5849300589779
18.8857656859433,18.7113372217935,22.9072248860372,22.3783892245611,22.3783566961405,22.6377086090664,19.496419424843,19.4653708359609,19.5824735498646
18.8835732998864,18.7113371970332,22.966175551762,22.3783892245611,22.3008070321111,22.6377086090664,20.9286673049855,19.4653708359609,19.6310117030426
19.4488129001863,18.7129775568919,15.331569609048,16.1976635120919,14.8399099986457,15.1595470762525,18.6727327118949,19.0730473796788,19.3173749886933
19.4448937880664,18.7129775611373,14.7888860050146,16.1976635120919,14.3834050832905,15.1595470762525,19.4447902420782,19.0730473796788,13.1423051095727
19.4349754490438,18.7129776053874,15.0446451382095,16.1976635120919,14.7205728186146,15.1595470762525,18.3332472321881,19.0730473796788,15.3956322953511
19.514656715193,18.7129775587885,15.0069894057645,16.1976635120919,14.639760601065,15.1595470762525,18.7390392417687,19.0730473796788,15.5164191349768
19.0871974351326,18.7129775542513,14.9894505452166,16.1976635120919,14.3986668482305,15.1595470762525,15.4097874519262,19.0730473796788,7.31336266581988
19.0849414545263,18.7129775501591,14.8595651107765,16.1976635120919,14.4520144531391,15.1595470762525,14.4677261894467,19.0730473796788,12.131058217283
19.4383148626514,18.7129776037456,15.5418591078903,16.1976635120919,15.0339582198208,15.1595470762525,18.9389792799124,19.0730473796788,15.7385533743636
19.4383982864979,18.7129775934566,15.5586620032191,16.1976635120919,14.8878402865373,15.1595470762525,18.7820053283035,19.0730473796788,15.7387629142587
20.0159647491179,18.7107642340742,18.9242865715458,18.5568618163421,18.7354686102356,18.8338871221893,19.4104763089724,20.3124629657196,18.6049028617193
20.0135750893485,18.7107641816853,18.5926907799261,18.5568618163421,18.548269015928,18.8338871221893,19.5111966404661,20.3124629657196,18.6017061281767
20.0161186577046,18.7107641926635,18.5220116741642,18.5568618163421,18.4796596460794,18.8338871221893,19.4080061106782,20.3124629657196,19.2725869816186
20.0162744934711,18.7107642464978,19.4897437466822,18.5568618163421,19.3823650796928,18.9916466432535,19.6250667930489,20.3124629657196,18.6054953406099
20.0158977360974,18.7107642282538,18.6501699037374,18.5568618163421,18.7872040037598,18.8338871221893,19.5548928178095,20.3124629657196,19.2504274265748
20.0157122695502,18.7107642367664,19.3290468443321,18.5568618163421,19.1550529932659,18.8338871221893,19.449035548139,20.3124629657196,18.2751581074642
20.0152606536198,18.7107642105378,18.6636255486414,18.5568618163421,18.5724710750487,18.8338871221893,19.4573611919757,20.3124629657196,18.6039733901778
20.0156055132712,18.7107641905949,18.8790718079567,18.5568618163421,18.998190120974,18.8338871221893,19.5775595282214,20.3124629657196,18.6043984423513
10.9140645319741,18.7124417732696,19.7680496263037,20.5232943453148,20.1015997230925,20.5550448017178,15.7959743126664,15.3001490110696,22.301098127521
17.8584883920637,18.7124417780869,19.9245452198941,20.5232943453148,20.6048684330471,20.5550448017178,16.8381195381758,15.3001490110696,23.6034102454973
18.0067537984355,18.7124418239863,20.1558647536589,20.5232943453148,20.5215230024013,20.5550448017178,16.6025730519436,15.3001490110696,21.4199997806188
17.8571013148487,18.7124418244057,19.8232442192966,20.5232943453148,20.4235056934766,20.5550448017178,16.8026456223933,15.3001490110696,21.3830480962833
17.8739680832408,18.7124418227639,20.3204581889774,20.5232943453148,20.7368910946828,20.5550448017178,16.9390825488161,15.3001490110696,23.6066409747626
18.1142349603551,18.7124417759102,20.1101686901351,20.5232943453148,20.5428428735077,20.5550448017178,16.6114595757012,15.3001490110696,23.6504199010774
18.106984373656,18.7124418339899,20.5352171586197,20.5232943453148,20.9890433917659,20.712804322782,17.3950105239801,15.3001490110696,23.6491874949544
19.960053006843,18.7014087362121,19.4998884003633,18.8032540199246,19.6009773755165,19.0896451988903,19.9629062955951,20.6129821679738,19.2863269529947
19.9640624598735,18.7014087053266,19.4737920450885,18.8032540199246,19.5211995266048,19.0512733016875,19.8359150581367,20.6129821679738,19.2622684335098
19.7383207501706,18.7014087623638,18.8572475308497,18.8032540199246,19.0040877555857,19.0129390602468,19.2265256078715,20.6129821679738,19.613913899515
19.9303358731238,18.7014087367098,18.782357627243,18.8032540199246,18.8584433151849,19.0129390602468,20.2059069503758,20.6129821679738,19.6241433128806
18.9283297879202,18.7149270891298,18.3584172245388,18.3530990486885,18.8468333770881,18.6669615516526,19.7006342137932,19.0803144112672,18.7308272534734
18.9285695029305,18.7149270869531,18.5440406947797,18.3530990486885,18.7848078175488,18.6669615516526,19.6758997247909,19.0803144112672,18.73116822833
18.9283074440244,18.714927108575,18.8605017383438,18.3530990486885,19.1636483914945,18.7436676902961,19.6159587676127,19.0803144112672,18.7308099621969
18.9280053738157,18.7149270798573,17.7739860513314,18.3530990486885,18.0481465248821,18.3421601069514,19.7392363856971,18.1858729805551,19.4804803582602
18.9282213467991,18.7149271347267,18.2178608688303,18.3530990486885,18.5667587715637,18.6669615516526,19.496031246877,19.0803144112672,19.48090557101
18.9282446252013,18.7149270843125,18.2019216309483,18.3530990486885,18.3435646671336,18.6669615516526,19.4452095315033,19.0803144112672,18.9247405573678
18.9285210802813,18.7149270911985,18.0013570907463,18.3530990486885,18.3283029021936,18.6669615516526,19.5726636129686,19.0803144112672,19.235129589913
18.9285653088583,18.7149271450328,18.9690891632643,18.3530990486885,19.231008335807,18.8247210727168,19.5266500318199,19.0803144112672,18.7311595555167
18.9285108428443,18.7149271350292,18.5897367583036,18.3530990486885,18.7634879464423,18.6669615516526,18.9429813931553,19.0803144112672,18.2810413592553
18.9027533030447,18.7214540429425,18.2565512031187,18.4810312890091,18.5805221555318,18.7110507352893,18.4848923285325,18.9568375521933,19.5477950341718
18.8996379186138,18.7214540991256,19.0061798748868,18.4810312890091,19.2268720713707,18.8688102563535,18.5553175875584,18.9568375521933,19.5459568906146
18.8907429240128,18.7214540405472,16.5875009267048,17.9386525674183,17.165259135649,17.5441197880148,18.6183577862156,17.6110449962594,19.5400630883367
18.8989096806023,18.7214540878996,18.7914209052445,18.4810312890091,18.9747197742876,18.7110507352893,18.8731923200241,18.9568375521933,19.5455160890674
18.8993025757767,18.7214540433955,18.4887322504084,18.4810312890091,18.7358008498107,18.7110507352893,18.7534727277377,18.9568375521933,19.5539242653297
18.8984826163153,18.7214540626679,18.8975924499663,18.4810312890091,19.1595121270582,18.7877568739328,18.7860344325204,18.9568375521933,18.5889506843824
18.8985097470138,18.7214540413834,18.3700865141064,18.4810312890091,18.758117569552,18.7110507352893,18.4941502696039,18.9568375521933,19.5452844198409
18.8993180167115,18.721454089122,18.626827469926,18.4810312890091,18.759351682006,18.7110507352893,18.0674908565788,18.9568375521933,18.5643340441211
18.8952077489204,18.7214540339501,17.8110767629539,18.4810312890091,18.0440102604458,18.3862492905881,18.8745536015478,18.0623961214812,18.5618668095281
18.8960894569378,18.7214540343131,18.1091269081307,18.4810312890091,18.3927760076058,18.7110507352893,18.6519104432993,18.9568375521933,18.5877539041317
18.8952896645342,18.7214540872205,18.2933310213803,18.4810312890091,18.6300823414766,18.7110507352893,18.672543479035,18.9568375521933,19.5488970137872
20.0066499812788,18.7228269967446,19.5251854739695,19.5622592976121,19.5471408257668,19.9568749063467,20.3686019162944,19.6283083040535,17.5318079510464
20.0068201018816,18.722827025597,19.5961202426848,19.5622592976121,19.5713428848875,19.9568749063467,19.7908352221201,19.6283083040535,17.5322204806648
20.0069527716417,18.7228270077227,19.4545063682076,19.5622592976121,19.4785314559182,19.9568749063467,20.492978420602,19.6283083040535,18.6412946079959
20.006974619289,18.722827061557,20.4222384407256,19.5622592976121,20.3812368895316,20.1146344274109,20.2415528384477,19.6283083040535,18.7311595555167
20.0069773522373,18.7228270034774,19.997189972241,19.5622592976121,19.9350363712735,19.9568749063467,20.5973237067965,19.6283083040535,17.5326413997341
20.0069480888514,18.7228270515535,20.0428860357649,19.5622592976121,19.913716500167,19.9568749063467,20.1408551992351,19.6283083040535,17.6099238427681
20.0069496551093,18.7228270084845,19.7678097382207,19.5622592976121,19.775458723955,19.9568749063467,19.7131221028276,19.6283083040535,18.1908893023372
20.0069367734257,18.7228270491335,19.8567812655893,19.5622592976121,19.7343404200744,19.9568749063467,20.405959573663,19.6283083040535,18.8103559613554
18.9340878602414,18.7099123844281,17.5627327756534,17.2318162725815,17.3508673090396,17.1148460074352,19.0584329762812,19.0872578490382,18.5064555099767
18.9342217738556,18.7099123960413,17.1799689313704,17.2318162725815,17.0069338807039,17.0765117659945,19.3547935590277,19.0872578490382,16.9321799718334
