"observed","predPCR","predPLS","Elastic","predRidge","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","predSVMR","predMars","predKNN"
19.5787475502084,18.6909591762302,21.027151656462,21.2291966877946,21.0261502672554,18.7099730400524,18.6916410914152,19.3187737276369,19.3924478499385,19.5000449462856,19.7972317660544,19.8925563822951,20.1044800358351,20.1637319330007,20.2331252294302,20.270141378426,20.321908362148,20.4950761916012,20.5115433736522,20.5543244991149,20.6177249918587,20.6502540390396,20.6533237092286,20.6896291305975,20.6918484869138,20.6958462175329,20.704186497945,20.7059125659769,20.7070833634159,20.7104599486542,20.7093901399226,20.7097915059944,20.7158562984083,20.7484829516898,20.7533964854606,20.7592361931545,20.7617176450734,20.7742917157141,20.7852688115838,20.8087243458071,20.8256273576192,20.8324446197588,20.9412816873216,20.950882988071,20.9673622684452,20.9927698775094,21.1134606607056,21.125402176223,21.132713868734,21.137273029536,21.1715943817033,21.1969782521006,21.2174360485694,21.2190413987085,21.2289409607272,21.237515365186,21.2340902800444,21.2339163638648,21.2129563564467,21.2138819979157,21.2139828704574,21.2120267621864,21.2002238493067,21.1995807806107,21.2001865750295,21.2001945611652,21.2097164820708,21.2077866214851,21.2183385758564,21.2195167347167,21.228094766891,21.2280947668911,21.2280947669243,21.2280947669242,21.2280947669262,21.2280947669262,21.228094766927,21.228094766927,21.2280947669274,21.2280947669274,21.2280947669276,21.2280947669276,21.2280947669277,21.2280947669277,21.2280947669278,21.2280947669278,21.2280947669279,21.2280947669279,21.228094766928,21.228094766928,21.228094766928,21.228094766928,21.228094766928,21.2280947669281,21.2280947669282,21.2280947669282,21.2280947669281,21.2280947669282,21.2280947669282,21.2280947669283,19.6718721954809,19.4086676177901,18.3572499938118
19.5772200305106,18.6909592036529,20.5319744779803,20.6616997751454,20.5340771933556,18.7099730400524,18.6916410914152,19.3187737276369,19.3924478499385,19.5000449462856,19.7972317660544,19.8925563822951,20.1044800358351,20.1637319330007,20.2331252294302,20.270141378426,20.321908362148,20.4950761916012,20.5115433736522,20.5543244991149,20.6177249918587,20.6502540390396,20.6533237092286,20.6896291305975,20.6918484869138,20.6958462175329,20.704186497945,20.7059125659769,20.7070833634159,20.7104599486542,20.7093901399226,20.7097915059944,20.7097187268918,20.7226936833191,20.7248919476818,20.7273167546981,20.7269291967224,20.7249689620027,20.7232583206822,20.7196668147147,20.7171057089876,20.7190826052844,20.7507914176324,20.7535906019854,20.7583503693578,20.7656905410202,20.8001131612895,20.7897387388521,20.7834029556852,20.7794399889052,20.7490406322108,20.7267766101282,20.7113212260091,20.7097802899939,20.7022503250525,20.6931082704723,20.6828108774097,20.6742290955024,20.6185865802735,20.605367912372,20.6022927206092,20.5971981172622,20.5660579415264,20.5644534480974,20.5576465830572,20.5575547889329,20.5033404829504,20.4997852703809,20.4472628293685,20.4413001841178,20.39870130701,20.3987013070094,20.3987013068448,20.3987013068447,20.3987013068348,20.3987013068348,20.3987013068309,20.3987013068309,20.3987013068291,20.3987013068291,20.3987013068282,20.3987013068281,20.3987013068275,20.3987013068274,20.3987013068269,20.398701306827,20.3987013068266,20.3987013068266,20.3987013068263,20.3987013068263,20.398701306826,20.398701306826,20.3987013068256,20.3987013068256,20.3987013068255,20.3987013068255,20.3987013068253,20.3987013068252,20.398701306825,20.3987013068233,19.6621370336431,19.4086676177901,18.3767683968245
19.5813626263178,18.6909591580239,21.034283080402,21.0434506420778,20.964332203084,18.7099730400524,18.6916410914152,19.3187737276369,19.3924478499385,19.5000449462856,19.7972317660544,19.8925563822951,20.1044800358351,20.1637319330007,20.2331252294302,20.270141378426,20.321908362148,20.4950761916012,20.5115433736522,20.5543244991149,20.6177249918587,20.6502540390396,20.6533237092286,20.6896291305975,20.6918484869138,20.6958462175329,20.704186497945,20.7059125659769,20.7070833634159,20.7104599486542,20.7093901399226,20.7097915059944,20.7097187268918,20.7226936833191,20.7248919476818,20.7273167546981,20.7284495564776,20.7394265848793,20.7490066115707,20.7694913631987,20.7842481802262,20.7893865300545,20.871461872583,20.878702918309,20.8911221198032,20.9102845701168,21.0011124328912,21.0071758511288,21.0108942498587,21.0132110967565,21.0305197901238,21.0433433869197,21.0530149510187,21.0538613898864,21.0582508180556,21.0631555255006,21.0583253962641,21.0526671412871,21.0117368128246,21.0032766731824,21.0014643898959,20.9979119019147,20.975312629255,20.9741523572183,20.9699304741394,20.9698734942726,20.9361125066602,20.9334573880508,20.9009792094476,20.8972891895359,20.8709503348179,20.8709503348175,20.8709503347157,20.8709503347157,20.8709503347096,20.8709503347095,20.8709503347072,20.8709503347072,20.870950334706,20.870950334706,20.8709503347054,20.8709503347054,20.870950334705,20.870950334705,20.8709503347047,20.8709503347047,20.8709503347045,20.8709503347045,20.8709503347043,20.8709503347043,20.8709503347042,20.8709503347041,20.870950334704,20.870950334704,20.8709503347039,20.8709503347039,20.8709503347038,20.8709503347037,20.8709503347036,20.8709503347027,19.6103570622577,19.4086676177901,18.3538749408484
19.5792270944004,18.690959161241,20.6603283982699,20.6548722139362,20.6300750111524,18.7099730400524,18.6916410914152,19.3187737276369,19.3924478499385,19.5000449462856,19.7972317660544,19.8925563822951,20.1044800358351,20.1637319330007,20.2331252294302,20.270141378426,20.321908362148,20.4950761916012,20.5115433736522,20.5543244991149,20.6177249918587,20.6502540390396,20.6533237092286,20.6896291305975,20.6918484869138,20.6958462175329,20.704186497945,20.7059125659769,20.7070833634159,20.7104599486542,20.7093901399226,20.7097915059944,20.7097187268918,20.7226936833191,20.7248919476818,20.7273167546981,20.7284495564776,20.7337774215615,20.7381843017584,20.7482810732886,20.7553118866502,20.7595369864793,20.8241567035285,20.8301119541438,20.8395862645362,20.8533392851797,20.8597412271534,20.8417214583124,20.8307033654387,20.8238178320162,20.7710577849153,20.73238323046,20.6977238523473,20.6954643816598,20.6858082278096,20.6717630588964,20.6602869457032,20.6604469092103,20.6356897749176,20.6374884909495,20.638444307129,20.6367536432114,20.6230979320422,20.6223541768731,20.6234478924194,20.6234624293525,20.6377445166119,20.635834525598,20.651149966432,20.6528628796318,20.6653104111513,20.6653104111515,20.6653104111996,20.6653104111996,20.6653104112025,20.6653104112025,20.6653104112037,20.6653104112037,20.6653104112042,20.6653104112042,20.6653104112045,20.6653104112045,20.6653104112044,20.6653104112044,20.6653104112046,20.6653104112046,20.6653104112047,20.6653104112048,20.6653104112049,20.6653104112049,20.665310411205,20.6653104112049,20.665310411205,20.6653104112051,20.6653104112052,20.6653104112052,20.6653104112052,20.6653104112052,20.6653104112053,20.6653104112058,19.090573384995,19.4086676177901,18.4773816231099
19.5813781010837,18.6909592256617,21.1499157388542,21.368472552473,21.183220593697,18.7099730400524,18.6916410914152,19.3187737276369,19.3924478499385,19.5000449462856,19.7972317660544,19.8925563822951,20.1044800358351,20.1637319330007,20.2331252294302,20.270141378426,20.321908362148,20.4950761916012,20.5115433736522,20.5543244991149,20.6177249918587,20.6502540390396,20.6533237092286,20.6896291305975,20.6918484869138,20.7222697607388,20.7712293563383,20.7847135891442,20.7913694022509,20.815613950027,20.8405136122863,20.8547951158098,20.8609868841595,20.8927042542753,20.8974885082131,20.9031700743316,20.9055841161406,20.9178008266186,20.9284680191241,20.9512454555594,20.9676680334762,20.974087837748,21.0765805967675,21.0856319706171,21.1011592126087,21.1250928417538,21.2387268559971,21.2527701516947,21.2613786327897,21.2667548700345,21.3072246664401,21.3371024342554,21.3602335449059,21.3621737643655,21.3744498827108,21.3846688644363,21.3812285478577,21.3768365095924,21.3396923071815,21.3334487687166,21.3320833246439,21.3287583781452,21.3077923280633,21.3066652336465,21.3031439883542,21.3030964299025,21.2800982032071,21.2772208445891,21.255651750653,21.2531879044519,21.235709264789,21.2357092647887,21.2357092647212,21.2357092647211,21.2357092647171,21.2357092647171,21.2357092647155,21.2357092647155,21.2357092647147,21.2357092647147,21.2357092647143,21.2357092647143,21.2357092647141,21.235709264714,21.2357092647138,21.2357092647139,21.2357092647137,21.2357092647137,21.2357092647136,21.2357092647136,21.2357092647135,21.2357092647134,21.2357092647133,21.2357092647134,21.2357092647134,21.2357092647133,21.2357092647132,21.2357092647132,21.2357092647131,21.2357092647123,19.2291827408359,19.4086676177901,18.9141608756231
19.5787630144357,18.6909592023404,20.7812074728837,21.0380971855327,20.7922027909123,18.7099730400524,18.6916410914152,19.3187737276369,19.3924478499385,19.5000449462856,19.7972317660544,19.8925563822951,20.1044800358351,20.1637319330007,20.2331252294302,20.270141378426,20.321908362148,20.4950761916012,20.5115433736522,20.5543244991149,20.6177249918587,20.6502540390396,20.6533237092286,20.6896291305975,20.6918484869138,20.6958462175329,20.704186497945,20.7059125659769,20.7070833634159,20.7104599486542,20.7093901399226,20.7097915059944,20.7097187268918,20.7226936833191,20.7248919476818,20.7273167546981,20.7284495564776,20.7337774215615,20.7381843017584,20.7482810732886,20.7553118866502,20.7595369864793,20.8241567035285,20.8301119541438,20.8395862645362,20.8533392851797,20.9262250487458,20.9293345171915,20.9376647382901,20.9428644119313,20.9820592282657,21.0110199799581,21.0341525162426,21.035995188914,21.0463833561631,21.0566759488764,21.0517049285223,21.0475092892353,21.0057102842848,21.0001260270963,20.9988216333721,20.9950721616308,20.9718682219537,20.9706567501709,20.9679728966734,20.9679365787929,20.9490676711057,20.9463664812955,20.9288470063961,20.926844227202,20.9126487422704,20.9126487422702,20.9126487422153,20.9126487422153,20.912648742212,20.912648742212,20.9126487422107,20.9126487422107,20.9126487422101,20.9126487422101,20.9126487422098,20.9126487422098,20.9126487422095,20.9126487422095,20.9126487422094,20.9126487422094,20.9126487422092,20.9126487422093,20.9126487422092,20.9126487422092,20.9126487422091,20.912648742209,20.9126487422089,20.912648742209,20.912648742209,20.912648742209,20.9126487422089,20.9126487422088,20.9126487422088,20.9126487422081,20.0237047776315,19.4086676177901,18.5800697739155
19.5206759353952,18.6837710899644,18.0036719709842,19.0147402205609,18.0818731819117,18.7099730400524,18.6916410914152,18.4355199819358,18.4012731699712,18.3231411730192,18.0984748245531,18.0155687856428,17.9716354878107,17.9598748410603,18.0082951134872,18.0178930677527,18.0363456632663,18.1063189315136,18.1127253725376,18.1320295507234,18.1705837860645,18.1910750813607,18.2159534060923,18.2383023371922,18.2404431158957,18.2438903335468,18.2511955327644,18.25278144414,18.2537957412845,18.2565620025867,18.2605958358012,18.2639626803187,18.26508801337,18.3031055734657,18.3089927080676,18.3157814727184,18.318759195368,18.3334570286882,18.346049207716,18.3735634770399,18.3930733910278,18.4024951319809,18.5496090429373,18.5628396854477,18.5848941773935,18.6180093056576,18.7183372998629,18.7453341217478,18.7618910518068,18.7722229664709,18.8508078130024,18.9087195187118,18.9482588658607,18.9523024164699,18.9705078222881,18.995215622543,19.004851331481,19.0093759740854,19.0331985085611,19.0404997503951,19.0426903204483,19.0451892394181,19.0577890595574,19.0584907877502,19.0629812661517,19.0630415659415,19.0942012422543,19.0945398343914,19.1256128946234,19.1291351668995,19.1543426162455,19.1543426162459,19.1543426163433,19.1543426163433,19.1543426163491,19.1543426163491,19.1543426163514,19.1543426163515,19.1543426163525,19.1543426163525,19.1543426163531,19.1543426163531,19.1543426163533,19.1543426163533,19.1543426163536,19.1543426163536,19.1543426163538,19.1543426163538,19.1543426163541,19.1543426163541,19.1543426163542,19.1543426163542,19.1543426163544,19.1543426163544,19.1543426163546,19.1543426163546,19.1543426163546,19.1543426163548,19.1543426163548,19.1543426163559,19.8668702614767,19.8493125401539,18.4779245999949
19.5216643615163,18.6837711312831,17.9766471753543,19.0570917069536,17.9614866204835,18.7099730400524,18.6916410914152,18.4355199819358,18.4012731699712,18.3231411730192,18.0984748245531,18.0155687856428,17.9716354878107,17.9598748410603,18.0082951134872,18.0178930677527,18.0363456632663,18.1063189315136,18.1127253725376,18.1320295507234,18.1705837860645,18.1910750813607,18.2159534060923,18.2383023371922,18.2404431158957,18.2438903335468,18.2511955327644,18.25278144414,18.2537957412845,18.2565620025867,18.2605958358012,18.2449907466902,18.2382711112332,18.2594349295651,18.2625889660446,18.2663273417818,18.2679113953209,18.2759604191889,18.2829853280448,18.2979808686959,18.3087416361682,18.3160416345493,18.4322131719576,18.4424561711068,18.460090555211,18.4872501772237,18.6176678113028,18.6577875433136,18.6823647074765,18.6977105360567,18.8145009059214,18.9004934679969,18.9641624694242,18.9699019077962,18.9956934229054,19.0307866193025,19.0442052112185,19.0500945729014,19.0811687354981,19.0906681824003,19.0930491737823,19.0959471301515,19.1126023974535,19.1135364008668,19.1194881633278,19.1195681806281,19.1602984878726,19.1607753780906,19.2013746431863,19.2059833259837,19.2389121620388,19.2389121620393,19.2389121621665,19.2389121621665,19.2389121621742,19.2389121621742,19.2389121621772,19.2389121621772,19.2389121621783,19.2389121621783,19.2389121621791,19.2389121621791,19.2389121621797,19.2389121621797,19.2389121621801,19.2389121621801,19.2389121621804,19.2389121621804,19.2389121621807,19.2389121621807,19.2389121621809,19.2389121621809,19.2389121621811,19.2389121621811,19.2389121621813,19.2389121621813,19.2389121621814,19.2389121621815,19.2389121621816,19.2389121621826,20.2225564020954,19.8493125401539,18.5597918023465
19.5201196271167,18.6837711049536,18.3704952291762,19.5890646944193,18.4779484380147,18.7099730400524,18.6916410914152,18.4355199819358,18.4012731699712,18.3231411730192,18.0984748245531,18.0155687856428,17.9716354878107,17.9598748410603,18.0082951134872,18.0178930677527,18.0363456632663,18.1063189315136,18.1127253725376,18.1320295507234,18.1705837860645,18.1910750813607,18.2159534060923,18.2383023371922,18.2404431158957,18.2438903335468,18.2511955327644,18.25278144414,18.2537957412845,18.2565620025867,18.2605958358012,18.2639626803187,18.2712255848865,18.3288948418363,18.3374972458464,18.3477009111748,18.3520272839638,18.3739713228409,18.3931337175413,18.4340067495584,18.4633888619968,18.4754027652604,18.6667340267304,18.683610719375,18.7126701813026,18.7574398979873,18.9720567334151,19.0290148396584,19.0639015551022,19.0856781639907,19.2513444097904,19.3733145403524,19.4679710620827,19.4758794335185,19.5136405552057,19.5609679288327,19.5786546658221,19.5828454287399,19.6104650900902,19.6168932573613,19.6182288837767,19.620462358393,19.6349149768219,19.6357173914879,19.6397199487617,19.6397736977543,19.6661732077132,19.6664919302785,19.6928015040478,19.6957890219843,19.7171269719852,19.7171269719855,19.7171269720679,19.7171269720679,19.7171269720729,19.7171269720729,19.7171269720748,19.7171269720748,19.7171269720757,19.7171269720757,19.7171269720762,19.7171269720762,19.7171269720766,19.7171269720766,19.7171269720768,19.7171269720768,19.717126972077,19.717126972077,19.7171269720772,19.7171269720772,19.7171269720773,19.7171269720773,19.7171269720774,19.7171269720775,19.7171269720776,19.7171269720776,19.7171269720776,19.7171269720777,19.7171269720777,19.7171269720783,20.4847633809635,19.8493125401539,18.3578317433404
19.5186542980297,18.6837711323763,17.8753180506945,19.02156778177,17.9858753641149,18.7099730400524,18.6916410914152,18.4355199819358,18.4012731699712,18.3231411730192,18.0984748245531,18.0155687856428,17.9716354878107,17.9598748410603,18.0082951134872,18.0178930677527,18.0363456632663,18.1063189315136,18.1127253725376,18.1320295507234,18.1705837860645,18.1910750813607,18.2159534060923,18.2383023371922,18.2404431158957,18.2438903335468,18.2511955327644,18.25278144414,18.2537957412845,18.2565620025867,18.2605958358012,18.2639626803187,18.26508801337,18.3031055734657,18.3089927080676,18.3157814727184,18.3172388356128,18.3246485691294,18.3311232266397,18.344949218466,18.3548672133652,18.362040750786,18.4762437570412,18.4863183332893,18.5036582822151,18.530360561498,18.6587092339991,18.6933514022874,18.7145906420533,18.7278451233599,18.8287906602979,18.90311289838,18.9618562395224,18.9666183248039,18.986949919531,19.0165608341189,19.0273752631875,19.0231581603775,19.016095313917,19.0083791718176,19.0065387339285,19.0056337134688,19.0007490690417,19.0005900589746,18.9971799567895,18.9971339255219,18.9597972085928,18.9584905791743,18.9217257575599,18.9175724713854,18.8877335121042,18.8877335121038,18.8877335119884,18.8877335119884,18.8877335119814,18.8877335119814,18.8877335119787,18.8877335119787,18.8877335119774,18.8877335119774,18.8877335119768,18.8877335119768,18.8877335119763,18.8877335119763,18.887733511976,18.8877335119759,18.8877335119757,18.8877335119757,18.8877335119755,18.8877335119755,18.8877335119753,18.8877335119752,18.887733511975,18.887733511975,18.8877335119749,18.8877335119749,18.8877335119747,18.8877335119747,18.8877335119746,18.8877335119734,20.5909543632602,19.8493125401539,18.612110614795
19.5179740557453,18.6837711314808,18.0196427300453,19.2839752191023,18.1568175638977,18.7099730400524,18.6916410914152,18.4355199819358,18.4012731699712,18.3231411730192,18.0984748245531,18.0155687856428,17.9716354878107,17.9598748410603,18.0082951134872,18.0178930677527,18.0363456632663,18.1063189315136,18.1127253725376,18.1320295507234,18.1705837860645,18.1910750813607,18.2159534060923,18.2383023371922,18.2404431158957,18.2438903335468,18.2511955327644,18.25278144414,18.2537957412845,18.2565620025867,18.2605958358012,18.2639626803187,18.26508801337,18.3031055734657,18.3089927080676,18.3157814727184,18.318759195368,18.3334570286882,18.346049207716,18.3735634770399,18.3930733910278,18.4024951319809,18.5496090429373,18.5628396854477,18.5848941773935,18.6180093056576,18.7848211214554,18.8329471806269,18.861182491808,18.8793915207321,19.0253066387918,19.1213872159272,19.1958778439678,19.2021115240243,19.2304480365682,19.2684134564172,19.2827469215535,19.2820282719677,19.2906746336573,19.2887669234187,19.2883116082953,19.288926621064,19.2930121202595,19.293302157917,19.2929058687894,19.2928897772466,19.2763507089139,19.2758006048931,19.2594999599846,19.2576609014589,19.2444286092074,19.2444286092072,19.244428609156,19.244428609156,19.2444286091529,19.2444286091529,19.2444286091513,19.2444286091513,19.2444286091508,19.2444286091508,19.2444286091506,19.2444286091506,19.2444286091504,19.2444286091504,19.2444286091503,19.2444286091503,19.2444286091502,19.2444286091502,19.2444286091502,19.2444286091501,19.2444286091501,19.24442860915,19.24442860915,19.24442860915,19.24442860915,19.24442860915,19.2444286091499,19.2444286091499,19.2444286091498,19.2444286091493,20.7870486930975,19.8493125401539,18.2500808847063
19.5204940260513,18.6837710924395,18.3848606003817,19.5120591573298,18.4985916262326,18.7099730400524,18.6916410914152,18.4355199819358,18.4012731699712,18.3231411730192,18.0984748245531,18.0155687856428,17.9716354878107,17.9598748410603,18.0082951134872,18.0178930677527,18.0363456632663,18.1063189315136,18.1127253725376,18.1320295507234,18.1705837860645,18.1910750813607,18.2159534060923,18.2383023371922,18.2404431158957,18.2438903335468,18.2511955327644,18.25278144414,18.2537957412845,18.2770590332932,18.3049998428244,18.3210393017704,18.327909051617,18.3813061036285,18.389273086854,18.3987256987462,18.402734435946,18.4230715227662,18.44082909452,18.4787114407926,18.5059375088794,18.5164626366318,18.6840687496955,18.698850092259,18.7243061650008,18.7635357124865,18.9517305068159,19.0041626561194,19.0362732740161,19.0563194812566,19.2088138153669,19.3210413917938,19.4062858070763,19.4136613683913,19.4487190884275,19.4929315230868,19.5085415524982,19.5093535479155,19.5213691168916,19.5222135817064,19.522556560103,19.523664370959,19.5298113419233,19.5301872466429,19.5311293932936,19.5311419707494,19.5325541909665,19.5323905650818,19.5338918519176,19.5340727786902,19.5352799209571,19.5352799209571,19.5352799209618,19.5352799209617,19.535279920962,19.535279920962,19.5352799209622,19.5352799209622,19.5352799209622,19.5352799209622,19.5352799209623,19.5352799209622,19.5352799209623,19.5352799209623,19.5352799209623,19.5352799209623,19.5352799209623,19.5352799209623,19.5352799209623,19.5352799209623,19.5352799209623,19.5352799209623,19.5352799209623,19.5352799209623,19.5352799209624,19.5352799209624,19.5352799209623,19.5352799209624,19.5352799209623,19.5352799209624,20.498459245646,19.8493125401539,18.459938038703
19.5206662366964,18.683771088127,18.3021326642642,19.3945914789449,18.3654646965685,18.7099730400524,18.6916410914152,18.4355199819358,18.4012731699712,18.3231411730192,18.0984748245531,18.0155687856428,17.9716354878107,17.9598748410603,18.0082951134872,18.0178930677527,18.0363456632663,18.1063189315136,18.1127253725376,18.1320295507234,18.1705837860645,18.1910750813607,18.2159534060923,18.2383023371922,18.2404431158957,18.2438903335468,18.2511955327644,18.25278144414,18.2537957412845,18.2565620025867,18.2605958358012,18.2639626803187,18.26508801337,18.3031055734657,18.3089927080676,18.3157814727184,18.318759195368,18.3334570286882,18.346049207716,18.3735634770399,18.3930733910278,18.4024951319809,18.5496090429373,18.5628396854477,18.5848941773935,18.6248694330008,18.8163701662416,18.8702662720315,18.9032894011253,18.9239067929209,19.0806899072439,19.196089637892,19.2821986896216,19.2898652391201,19.3249671852446,19.3715428181633,19.3867984028581,19.3904774259566,19.4087478707585,19.4147507586505,19.4164014220883,19.4181896990433,19.4276675727691,19.4282460167936,19.4325138313332,19.4325711517026,19.4584343233886,19.4587655495694,19.4845307509645,19.4874540896747,19.5083528997356,19.5083528997359,19.5083528998167,19.5083528998166,19.5083528998215,19.5083528998215,19.5083528998234,19.5083528998235,19.5083528998243,19.5083528998243,19.5083528998248,19.5083528998248,19.5083528998251,19.5083528998252,19.5083528998254,19.5083528998254,19.5083528998255,19.5083528998256,19.5083528998258,19.5083528998258,19.5083528998259,19.5083528998258,19.508352899826,19.508352899826,19.5083528998261,19.5083528998261,19.5083528998262,19.5083528998263,19.5083528998263,19.5083528998269,20.5975280833662,19.8493125401539,18.4113907079398
19.5186661097671,18.6837710947155,17.6992883137299,19.0683778866359,17.7377806406662,18.7099730400524,18.6916410914152,18.4355199819358,18.4012731699712,18.3231411730192,18.0984748245531,18.0155687856428,17.9716354878107,17.9598748410603,18.0082951134872,18.0178930677527,18.0363456632663,18.1063189315136,18.1127253725376,18.1320295507234,18.1705837860645,18.1910750813607,18.2159534060923,18.2383023371922,18.2404431158957,18.2438903335468,18.1884949378246,18.1731609921287,18.165526937533,18.1378880785259,18.1054139232477,18.086713229758,18.0786764019411,18.0934248292507,18.0956070335874,18.0981986614376,18.099299949592,18.1049038585991,18.1097937351579,18.1202340932064,18.1277124232725,18.1362844250309,18.2726877418975,18.2847080132353,18.3054198287068,18.3373273523482,18.490500294258,18.5447507522661,18.5779579054114,18.5986918730537,18.7563714601448,18.8724626785802,18.9576403338086,18.9654301317379,19.0019670434575,19.0488889852641,19.0651520920723,19.0658600460877,19.0770417364732,19.0777355310331,19.0784024993179,19.0796230441462,19.0845860604269,19.0849160014551,19.0859560051017,19.0859699009105,19.0868179702178,19.0865722132474,19.0875504068068,19.0876693696079,19.0884548310395,19.0884548310395,19.0884548310425,19.0884548310425,19.0884548310427,19.0884548310427,19.0884548310428,19.0884548310428,19.0884548310428,19.0884548310428,19.0884548310428,19.0884548310428,19.0884548310428,19.0884548310428,19.0884548310429,19.0884548310428,19.0884548310427,19.0884548310427,19.0884548310427,19.0884548310427,19.0884548310428,19.0884548310427,19.0884548310427,19.0884548310428,19.0884548310428,19.0884548310428,19.0884548310428,19.0884548310428,19.0884548310428,19.088454831043,18.6378362610604,19.8493125401539,17.595886850755
19.5185795532431,18.6837710946415,17.7180982397045,18.8421437843277,17.8613353897838,18.7099730400524,18.6916410914152,18.4355199819358,18.4012731699712,18.3231411730192,18.0984748245531,18.0155687856428,17.9716354878107,17.9598748410603,18.0082951134872,18.0178930677527,18.0363456632663,18.1063189315136,18.1127253725376,18.1320295507234,18.1705837860645,18.1910750813607,18.2159534060923,18.2383023371922,18.2404431158957,18.2438903335468,18.2511955327644,18.25278144414,18.2467086583168,18.2246896925425,18.1997116230536,18.1853317411652,18.1791344791351,18.1940226823515,18.1962304674798,18.1988497500659,18.1999597217619,18.2056087172266,18.2105354385683,18.2210820329401,18.2286369079274,18.2345728011243,18.3290478038739,18.3373727221707,18.3517134956758,18.3737998355832,18.4799210719844,18.5132837840606,18.5337232418698,18.5464771967344,18.6435469268811,18.7149613798239,18.7684831464965,18.7732150643649,18.7956598346521,18.8240468567511,18.834333960449,18.8378708712722,18.8568468111426,18.8625328915899,18.8639554300874,18.8656622738721,18.8754703971923,18.876013305312,18.8794928999828,18.8795396323125,18.9039965829735,18.9039355588469,18.9284943187385,18.9312893580239,18.9512010083857,18.951201008386,18.9512010084629,18.9512010084629,18.9512010084675,18.9512010084675,18.9512010084693,18.9512010084694,18.9512010084702,18.9512010084702,18.9512010084706,18.9512010084707,18.951201008471,18.951201008471,18.9512010084712,18.9512010084712,18.9512010084713,18.9512010084714,18.9512010084714,18.9512010084714,18.9512010084715,18.9512010084715,18.9512010084716,18.9512010084717,18.9512010084718,18.9512010084718,18.9512010084718,18.9512010084719,18.9512010084719,18.9512010084726,20.2520451492105,19.8493125401539,18.8829277254614
19.570879707296,18.690726844833,18.8141520234247,20.5873101008411,18.872409752111,18.7099730400524,18.6916410914152,18.4995745779508,18.4958068836131,18.4913143035092,18.4838834438329,18.4969476527823,18.5027748760532,18.5080291800174,18.5362275998009,18.544875047853,18.561296836401,18.6270589970726,18.6368860627837,18.6643415497421,18.704833874815,18.7261953169164,18.74657526234,18.770322650507,18.7849820145099,18.8162052303309,18.8678646157684,18.8817279609843,18.8888767575783,18.9140156134521,18.93757338508,18.9521788652509,18.9581834654805,19.0366605805781,19.0486248686788,19.062607883456,19.0686366785637,19.0987864052435,19.1248681466943,19.1810833320302,19.2212661259229,19.2367558519648,19.4805546983827,19.5023176310717,19.5390545377952,19.5947939472399,19.8696715699926,19.9303635041991,19.9662745746749,19.9892842998982,20.1716213654026,20.3294891311667,20.4445462998254,20.4551805934546,20.5020193000899,20.5674802305239,20.5859480870896,20.5870060970317,20.5883561731743,20.5903174309812,20.5915376753593,20.5923863741275,20.5935353212929,20.5937626125976,20.5967534762892,20.5967934817595,20.6049369412602,20.6043146290513,20.6128047789357,20.6137358403476,20.620654654065,20.6206546540651,20.6206546540919,20.6206546540918,20.6206546540934,20.6206546540935,20.6206546540941,20.6206546540941,20.6206546540944,20.6206546540944,20.6206546540945,20.6206546540946,20.6206546540947,20.6206546540947,20.6206546540948,20.6206546540947,20.6206546540948,20.6206546540948,20.6206546540949,20.6206546540949,20.6206546540949,20.6206546540948,20.6206546540949,20.620654654095,20.620654654095,20.620654654095,20.620654654095,20.620654654095,20.620654654095,20.6206546540951,19.4639915596558,19.8072373590441,18.0063573032672
19.5707114208274,18.6907268542697,18.4462104845897,20.4285040794341,18.824400981703,18.7099730400524,18.6916410914152,18.4995745779508,18.4958068836131,18.4913143035092,18.4838834438329,18.4969476527823,18.5027748760532,18.5080291800174,18.5362275998009,18.544875047853,18.561296836401,18.6270589970726,18.6368860627837,18.6643415497421,18.704833874815,18.7261953169164,18.74657526234,18.770322650507,18.7849820145099,18.8162052303309,18.8678646157684,18.8817279609843,18.8888767575783,18.9140156134521,18.93757338508,18.9521788652509,18.9581834654805,19.0366605805781,19.0486248686788,19.062607883456,19.0686366785637,19.0987864052435,19.1248681466943,19.1810833320302,19.2212661259229,19.2367558519648,19.4805546983827,19.5023176310717,19.5390545377952,19.5947939472399,19.8696715699926,19.9303635041991,19.9662745746749,19.9892842998982,20.1396043754435,20.2506024926454,20.3279359439982,20.3356033795426,20.3691142944685,20.4164326091896,20.4295678077652,20.4292708039513,20.4258657923878,20.4254973376625,20.4263923163912,20.4269351304127,20.4251798550497,20.4252171769421,20.4264394629493,20.4264556919895,20.4240749014557,20.4236989030268,20.4215066542319,20.4212327342557,20.4194797313239,20.4194797313239,20.4194797313171,20.419479731317,20.4194797313166,20.4194797313167,20.4194797313165,20.4194797313165,20.4194797313164,20.4194797313164,20.4194797313161,20.4194797313162,20.4194797313162,20.4194797313162,20.4194797313162,20.4194797313161,20.4194797313162,20.4194797313162,20.4194797313162,20.4194797313162,20.4194797313162,20.4194797313161,20.4194797313162,20.4194797313162,20.4194797313163,20.4194797313163,20.4194797313162,20.4194797313162,20.4194797313162,20.4194797313161,19.8012404023464,19.8072373590441,18.4871551926936
